sport_id,bqs,league_short,hr,team_id,whip,pip,season,rs9,ab,qs,hldr,league,ip,ir,sport_code,er,ao,k9,slg,team_full,ops,team_abbrev,tbf,go_ao,sho,hfly,spct,wpct,end_date,bb,np,hgnd,bk,sb,bq,h9,player_id,avg,sf,sac,era,team_short,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,league_full,g,h,ibb,go,kbb,irs,l,gs,team_seq,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,league_id,db,tr
1,2,American,1,110,1.58,18.0,2022,3.00,45,0,7,AL,12.0,4,mlb,6,14,6.75,.400,Baltimore Orioles,.777,BAL,53,0.71,0,1,58.8,.333,2022-06-23T00:00:00,6,216,5,0,0,7,9.75,657508,.289,1,0,4.50,Baltimore,1,0,9,9,*.*,2,1,4.08,1,0,0,American League,7,13,0,10,1.50,1,2,0,1.0,0,0.75,1,7,127,1,.333,4.50,1,0,.377,MLB,103,2,0
1,2,American,3,110,1.06,16.2,2022,2.86,100,0,11,AL,28.1,17,mlb,5,27,9.53,.320,Baltimore Orioles,.590,BAL,111,0.89,0,4,62.7,.600,2022-06-23T00:00:00,10,459,4,0,2,5,6.35,642585,.200,1,0,1.59,Baltimore,0,1,30,9,*.*,2,6,4.14,7,2,0,American League,30,20,0,24,3.00,4,2,0,1.0,2,0.95,1,6,288,3,.250,3.18,0,0,.270,MLB,103,3,0
1,3,American,11,110,1.77,18.0,2022,5.24,189,2,30,AL,46.1,0,mlb,38,39,8.94,.566,Baltimore Orioles,.967,BAL,212,1.08,0,15,61.2,.200,2022-06-23T00:00:00,18,832,19,0,0,11,12.43,680694,.339,2,0,7.38,Baltimore,2,0,46,36,83.2,7,0,3.92,0,0,0,American League,10,64,0,42,2.56,0,4,10,1.0,0,2.14,0,39,509,1,.396,3.50,3,0,.401,MLB,103,10,0
1,0,American,0,110,1.59,21.5,2022,6.35,22,0,4,AL,5.2,7,mlb,1,4,12.71,.227,Baltimore Orioles,.561,BAL,27,1.50,0,0,59.0,.---,2022-06-23T00:00:00,5,122,0,0,0,1,6.35,650959,.182,0,0,1.59,Baltimore,0,0,8,1,*.*,0,2,4.52,0,0,0,American League,5,4,0,6,1.60,4,0,0,1.0,0,0.00,0,2,72,0,.286,7.94,0,0,.333,MLB,103,1,0
1,0,American,0,110,1.65,16.6,2022,3.48,44,0,12,AL,10.1,6,mlb,5,15,3.48,.455,Baltimore Orioles,.830,BAL,48,0.73,0,0,63.4,.---,2022-06-23T00:00:00,2,172,3,0,0,4,13.06,670810,.341,1,0,4.35,Baltimore,0,0,4,5,*.*,0,3,3.58,0,0,0,American League,11,15,0,11,2.00,2,0,0,1.0,1,0.00,0,6,109,0,.366,1.74,1,0,.375,MLB,103,3,1
1,3,American,3,110,1.10,16.3,2022,2.66,86,0,8,AL,23.2,14,mlb,7,20,6.46,.384,Baltimore Orioles,.657,BAL,95,1.60,0,5,61.3,.400,2022-06-23T00:00:00,8,385,5,0,1,9,6.85,607216,.209,1,0,2.66,Baltimore,0,0,17,13,*.*,3,3,4.05,5,0,0,American League,23,18,0,32,2.13,4,3,0,1.0,0,1.14,1,10,236,2,.224,3.04,0,0,.274,MLB,103,6,0
1,1,American,1,110,1.17,14.9,2022,5.28,58,1,6,AL,15.1,0,mlb,4,20,5.87,.293,Baltimore Orioles,.583,BAL,62,0.70,0,3,66.4,.500,2022-06-23T00:00:00,4,229,5,0,0,2,8.22,665152,.241,0,0,2.35,Baltimore,1,0,10,9,76.3,1,0,3.69,0,0,0,American League,3,14,0,14,2.50,0,1,3,1.0,0,0.59,1,5,152,1,.277,2.35,0,0,.290,MLB,103,0,0
1,1,American,3,110,1.94,20.1,2022,2.61,43,0,8,AL,10.1,4,mlb,11,11,6.97,.628,Baltimore Orioles,1.048,BAL,50,0.91,0,4,62.5,.000,2022-06-23T00:00:00,6,208,2,0,1,2,12.19,664042,.326,0,0,9.58,Baltimore,1,0,8,9,*.*,1,3,4.16,0,0,0,American League,6,14,0,10,1.33,4,1,0,1.0,1,2.61,0,11,130,0,.344,5.23,1,0,.420,MLB,103,4,0
1,1,American,0,110,0.84,15.3,2022,3.15,117,0,8,AL,34.1,14,mlb,3,21,8.91,.179,Baltimore Orioles,.411,BAL,134,2.29,0,2,64.9,.500,2022-06-23T00:00:00,13,524,6,1,2,8,4.19,605347,.137,2,0,0.79,Baltimore,2,0,34,15,*.*,2,22,3.91,0,11,0,American League,29,16,0,48,2.62,2,3,0,1.0,13,0.00,0,7,340,3,.188,3.41,2,0,.231,MLB,103,1,2
1,4,American,10,110,1.50,16.8,2022,4.46,316,5,49,AL,78.2,0,mlb,43,83,7.55,.462,Baltimore Orioles,.812,BAL,351,0.95,0,14,62.5,.400,2022-06-23T00:00:00,27,1321,28,0,3,13,10.41,543475,.288,3,0,4.92,Baltimore,4,0,66,52,94.4,8,0,3.76,0,0,0,American League,14,91,0,79,2.44,0,6,14,1.0,0,1.14,1,48,826,4,.333,3.09,5,0,.350,MLB,103,23,1
1,1,American,1,110,1.55,16.7,2022,5.66,76,0,9,AL,20.2,18,mlb,3,17,8.71,.342,Baltimore Orioles,.713,BAL,89,1.12,0,4,62.3,1.000,2022-06-23T00:00:00,11,345,8,0,0,7,9.15,672335,.276,1,0,1.31,Baltimore,1,0,20,13,*.*,5,6,3.88,8,1,0,American League,26,21,1,19,1.82,4,0,0,1.0,1,0.44,1,3,215,4,.357,4.79,1,0,.371,MLB,103,2,0
1,0,American,0,110,1.17,15.3,2022,10.57,30,0,4,AL,7.2,0,mlb,2,11,3.52,.333,Baltimore Orioles,.624,BAL,31,0.73,0,1,69.2,.---,2022-06-23T00:00:00,1,117,3,0,0,2,9.39,660593,.267,0,0,2.35,Baltimore,0,0,3,1,117.0,0,1,3.77,0,0,0,American League,3,8,0,8,3.00,0,0,1,1.0,0,0.00,0,2,81,0,.296,1.17,0,0,.290,MLB,103,2,0
1,1,National,1,134,1.45,16.9,2022,2.79,38,0,5,NL,9.2,2,mlb,4,11,9.31,.447,Pittsburgh Pirates,.773,PIT,46,0.91,0,1,65.0,.---,2022-05-14T00:00:00,6,163,2,0,1,3,7.45,676641,.211,1,0,3.72,Pittsburgh,0,0,10,5,*.*,0,2,3.54,0,0,0,National League,4,8,2,10,1.67,2,0,0,2.0,0,0.93,0,9,106,0,.250,5.59,1,0,.326,MLB,104,4,1
1,0,American,0,110,2.33,14.3,2022,6.00,15,0,2,AL,3.0,2,mlb,2,2,0.00,.733,Baltimore Orioles,1.200,BAL,15,3.00,0,2,72.1,.---,2022-06-23T00:00:00,0,43,3,0,0,2,21.00,676641,.467,0,0,6.00,Baltimore,0,0,0,4,*.*,1,0,2.87,0,0,0,American League,1,7,0,6,-.--,0,0,0,1.0,0,0.00,0,2,31,0,.467,0.00,0,0,.467,MLB,103,4,0
1,2,American,1,110,1.05,14.4,2022,2.51,121,0,16,AL,32.1,6,mlb,7,26,7.24,.314,Baltimore Orioles,.600,BAL,133,1.65,0,2,67.8,.000,2022-06-23T00:00:00,6,466,10,0,3,11,7.79,622253,.231,2,0,1.95,Baltimore,2,0,26,24,*.*,4,2,3.50,9,1,0,American League,29,28,2,43,4.33,1,3,0,1.0,1,0.28,0,10,316,0,.281,1.67,4,0,.286,MLB,103,7,0
1,1,American,0,110,0.77,13.3,2022,6.97,33,0,4,AL,10.1,2,mlb,1,9,6.97,.242,Baltimore Orioles,.465,BAL,36,1.22,0,1,69.3,1.000,2022-06-23T00:00:00,3,137,0,0,0,1,4.35,663989,.152,0,0,0.87,Baltimore,0,0,8,2,*.*,2,2,3.81,0,1,0,American League,8,5,1,11,2.67,0,0,0,1.0,1,0.00,0,1,95,2,.200,2.61,0,0,.222,MLB,103,1,1
1,2,National,4,120,2.14,20.9,2022,0.96,88,0,16,NL,18.2,10,mlb,21,20,8.68,.568,Washington Nationals,.994,WSH,94,0.80,0,7,64.2,.---,2022-06-07T00:00:00,6,391,11,0,1,10,16.39,608723,.386,0,0,10.13,Washington,2,0,18,21,*.*,2,1,4.16,1,0,0,National League,19,34,0,16,3.00,0,0,0,2.0,0,1.93,0,22,251,0,.455,2.89,0,0,.426,MLB,104,4,0
1,0,American,1,110,1.67,18.0,2022,3.00,25,0,5,AL,6.0,3,mlb,2,4,10.50,.480,Baltimore Orioles,.850,BAL,27,1.50,0,2,59.3,.---,2022-06-23T00:00:00,2,108,1,0,0,1,12.00,608723,.320,0,0,3.00,Baltimore,1,0,7,1,108.0,0,0,4.00,0,0,0,American League,4,8,0,6,3.50,1,0,1,1.0,0,1.50,0,2,64,0,.412,3.00,0,0,.370,MLB,103,1,0
1,2,American,5,110,1.70,17.1,2022,3.60,122,0,16,AL,30.0,0,mlb,20,36,4.20,.525,Baltimore Orioles,.910,BAL,140,1.00,0,9,62.7,.000,2022-06-23T00:00:00,15,512,11,1,0,6,10.80,657093,.295,0,0,6.00,Baltimore,1,0,14,24,64.0,1,0,3.66,0,0,0,American League,8,36,0,36,0.93,0,1,8,1.0,0,1.50,2,23,321,0,.301,4.50,3,0,.386,MLB,103,13,0
1,0,American,8,110,1.10,15.8,2022,5.57,240,4,26,AL,64.2,0,mlb,24,89,5.57,.379,Baltimore Orioles,.657,BAL,261,0.67,0,11,67.3,.556,2022-06-23T00:00:00,16,1023,18,0,4,4,7.65,669330,.229,2,2,3.34,Baltimore,0,0,40,33,73.1,2,0,3.92,0,0,0,American League,14,55,0,60,2.50,0,4,14,1.0,0,1.11,3,24,688,5,.242,2.23,1,1,.278,MLB,103,10,1
1,3,American,18,110,1.47,15.4,2022,3.51,272,3,42,AL,66.2,0,mlb,44,76,6.21,.603,Baltimore Orioles,.950,BAL,289,0.88,0,21,67.5,.286,2022-06-23T00:00:00,11,1027,22,0,1,8,11.75,669145,.320,3,1,5.94,Baltimore,1,2,46,41,79.0,12,0,3.55,0,0,0,American League,13,87,0,67,4.18,0,5,13,1.0,0,2.43,0,47,693,2,.327,1.49,2,0,.347,MLB,103,19,2
1,5,American,2,111,1.71,18.1,2022,1.59,66,0,5,AL,17.0,3,mlb,15,22,7.41,.409,Boston Red Sox,.784,BOS,81,0.68,0,3,60.7,.000,2022-06-23T00:00:00,12,308,9,0,3,11,9.00,598264,.258,1,1,7.94,Boston,3,0,14,8,*.*,1,6,3.80,0,2,0,American League,20,17,1,15,1.17,0,3,0,1.0,3,1.06,0,18,187,0,.294,6.35,1,0,.375,MLB,103,4,0
1,1,American,5,111,1.14,15.2,2022,3.08,99,0,10,AL,26.1,14,mlb,13,30,8.54,.485,Boston Red Sox,.768,BOS,106,0.70,0,7,68.6,.000,2022-06-23T00:00:00,4,401,7,0,2,4,8.89,518489,.263,3,0,4.44,Boston,1,2,25,13,*.*,3,4,3.78,6,0,0,American League,28,26,0,21,6.25,8,2,0,1.0,2,1.71,0,13,275,0,.292,1.37,0,0,.283,MLB,103,7,0
1,4,American,4,111,1.73,20.2,2022,1.83,81,0,8,AL,19.2,4,mlb,14,23,10.98,.469,Boston Red Sox,.835,BOS,93,0.52,0,7,59.0,.333,2022-06-23T00:00:00,12,398,7,0,3,7,10.07,676710,.272,0,0,6.41,Boston,1,0,24,6,199.0,0,3,4.28,0,0,0,American League,10,22,1,12,2.00,2,2,2,1.0,0,1.83,0,15,235,1,.340,5.49,0,0,.366,MLB,103,4,0
1,1,American,4,111,0.97,15.6,2022,5.26,96,0,12,AL,25.2,4,mlb,11,24,7.36,.375,Boston Red Sox,.654,BOS,104,1.25,0,5,65.3,1.000,2022-06-23T00:00:00,4,401,4,0,2,3,7.36,641501,.219,0,0,3.86,Boston,0,0,21,18,*.*,3,7,3.86,2,0,0,American League,21,21,0,30,5.25,2,0,0,1.0,0,1.40,0,12,262,2,.239,1.40,4,0,.279,MLB,103,3,0
1,3,American,2,111,1.34,17.5,2022,2.54,103,0,12,AL,28.1,10,mlb,8,33,9.85,.330,Boston Red Sox,.661,BOS,122,0.55,0,6,59.3,.500,2022-06-23T00:00:00,15,496,4,0,0,16,7.31,656354,.223,1,1,2.54,Boston,0,1,31,14,496.0,2,4,4.07,2,0,0,American League,27,23,1,18,2.07,1,1,1,1.0,1,0.64,0,8,294,1,.296,4.76,2,0,.331,MLB,103,3,1
1,1,American,4,111,1.46,19.5,2022,6.57,86,0,12,AL,24.2,13,mlb,9,21,11.68,.384,Boston Red Sox,.742,BOS,109,0.81,0,3,59.8,1.000,2022-06-23T00:00:00,19,480,2,0,1,14,6.20,518617,.198,1,0,3.28,Boston,2,0,32,13,*.*,3,4,4.40,11,1,0,American League,29,17,1,17,1.68,5,0,0,1.0,4,1.46,0,12,287,2,.255,6.93,3,0,.358,MLB,103,4,0
1,0,American,16,111,1.10,15.6,2022,4.35,266,6,25,AL,68.1,0,mlb,24,66,9.48,.451,Boston Red Sox,.725,BOS,279,0.98,0,16,69.4,.667,2022-06-23T00:00:00,10,1063,24,0,4,3,8.56,543135,.244,1,1,3.16,Boston,2,0,72,35,88.6,6,0,3.81,0,0,1,American League,12,65,0,65,7.20,0,2,12,1.0,0,2.11,0,28,738,4,.274,1.32,1,0,.273,MLB,103,7,0
1,3,American,8,111,1.25,16.3,2022,4.20,235,2,29,AL,60.0,0,mlb,29,71,7.50,.447,Boston Red Sox,.752,BOS,252,0.76,0,17,67.4,.429,2022-06-23T00:00:00,15,976,14,0,3,8,9.00,448179,.255,0,0,4.35,Boston,0,0,50,27,75.1,4,0,3.87,0,0,0,American League,13,60,0,54,3.33,0,4,13,1.0,0,1.20,2,33,658,3,.294,2.25,2,0,.306,MLB,103,15,3
1,4,American,2,111,1.22,15.7,2022,4.26,160,0,21,AL,44.1,5,mlb,17,36,8.93,.313,Boston Red Sox,.633,BOS,182,1.22,0,6,62.2,.571,2022-06-23T00:00:00,16,695,11,0,2,6,7.71,656557,.238,1,1,3.45,Boston,2,0,44,32,173.8,7,7,3.82,1,5,0,American League,19,38,1,44,2.75,2,3,4,1.0,5,0.41,1,17,432,4,.313,3.25,4,0,.320,MLB,103,6,0
1,3,American,8,111,1.09,15.7,2022,6.61,297,8,31,AL,81.2,0,mlb,30,95,9.04,.340,Boston Red Sox,.617,BOS,329,0.64,0,18,64.7,.583,2022-06-23T00:00:00,29,1282,11,0,5,5,6.61,601713,.202,1,0,3.31,Boston,6,0,82,38,91.6,3,0,3.90,0,0,1,American League,14,60,0,61,2.83,0,5,14,1.0,0,0.88,4,30,830,7,.250,3.20,2,0,.277,MLB,103,15,1
1,0,American,0,111,1.00,18.0,2022,36.00,4,0,1,AL,1.0,0,mlb,0,3,0.00,.250,Boston Red Sox,.500,BOS,4,0.00,0,0,66.7,.---,2022-06-23T00:00:00,0,18,0,0,0,0,9.00,608700,.250,0,0,0.00,Boston,0,0,0,2,*.*,0,1,4.50,0,0,0,American League,1,1,0,0,-.--,0,0,0,1.0,0,0.00,0,0,12,0,.250,0.00,0,0,.250,MLB,103,0,0
1,4,American,4,111,1.29,16.3,2022,1.71,79,0,5,AL,21.0,5,mlb,11,28,6.86,.430,Boston Red Sox,.734,BOS,89,0.64,0,6,61.8,.333,2022-06-23T00:00:00,9,343,7,2,2,6,7.71,570663,.228,1,0,4.71,Boston,0,0,16,13,*.*,2,6,3.85,7,2,0,American League,21,18,1,18,1.78,0,2,0,1.0,6,1.71,0,14,212,1,.233,3.86,0,0,.303,MLB,103,4,0
1,1,American,2,111,1.11,15.2,2022,4.44,89,0,10,AL,24.1,26,mlb,8,24,6.66,.303,Boston Red Sox,.576,BOS,99,1.25,0,2,64.6,.000,2022-06-23T00:00:00,7,370,8,0,0,3,7.40,617228,.225,3,0,2.96,Boston,3,0,18,19,*.*,1,7,3.74,1,0,0,American League,26,20,1,30,2.57,14,1,0,1.0,0,0.74,1,10,239,0,.250,2.59,0,0,.273,MLB,103,1,0
1,0,American,1,111,0.75,15.8,2022,8.86,76,0,1,AL,21.1,10,mlb,2,18,10.55,.224,Boston Red Sox,.431,BOS,82,1.22,0,2,64.5,1.000,2022-06-23T00:00:00,5,338,8,0,0,2,4.64,670167,.145,0,0,0.84,Boston,1,0,25,6,*.*,1,3,4.12,11,2,0,American League,22,11,0,22,5.00,0,0,0,1.0,2,0.42,0,3,218,2,.200,2.11,1,0,.207,MLB,103,3,0
1,5,American,1,111,1.16,16.5,2022,5.66,80,0,8,AL,20.2,17,mlb,9,23,10.02,.338,Boston Red Sox,.625,BOS,87,0.70,0,5,67.7,.500,2022-06-23T00:00:00,5,341,6,0,0,9,8.27,621381,.238,1,0,3.92,Boston,1,0,23,12,*.*,0,6,3.92,8,3,0,American League,26,19,0,16,4.60,4,2,0,1.0,5,0.44,0,11,231,2,.316,2.18,1,0,.287,MLB,103,5,0
1,3,American,0,111,1.05,17.2,2022,2.70,45,0,3,AL,13.1,3,mlb,8,9,8.78,.222,Boston Red Sox,.573,BOS,57,1.67,0,1,58.5,.000,2022-06-23T00:00:00,6,229,4,1,2,3,5.40,570488,.178,0,0,5.40,Boston,1,0,13,12,*.*,3,6,4.02,0,0,0,American League,11,8,0,15,2.17,1,1,0,1.0,0,0.00,0,8,134,0,.250,4.05,6,0,.351,MLB,103,2,0
1,0,American,7,111,1.04,15.3,2022,4.96,239,3,30,AL,65.1,0,mlb,17,75,6.61,.331,Boston Red Sox,.596,BOS,260,0.91,1,8,64.3,.857,2022-06-23T00:00:00,19,1002,11,0,1,9,6.75,608379,.205,1,0,2.34,Boston,2,0,48,39,83.5,5,0,3.85,0,0,1,American League,12,49,0,68,2.53,0,1,12,1.0,0,0.96,0,19,644,6,.227,2.62,1,0,.265,MLB,103,9,0
1,1,American,6,111,1.13,15.7,2022,5.36,186,2,16,AL,48.2,1,mlb,19,51,9.06,.382,Boston Red Sox,.663,BOS,199,0.84,0,12,66.6,.667,2022-06-23T00:00:00,11,764,16,0,4,2,8.14,676477,.237,1,0,3.51,Boston,1,0,49,21,84.9,4,3,3.84,0,1,0,American League,13,44,0,43,4.45,0,1,9,1.0,2,1.11,1,21,509,2,.288,2.03,1,0,.281,MLB,103,9,0
1,0,American,1,111,1.50,15.9,2022,6.75,58,1,9,AL,14.2,0,mlb,6,12,5.52,.414,Boston Red Sox,.758,BOS,64,1.75,0,3,63.1,.667,2022-06-23T00:00:00,5,233,5,0,2,1,10.43,670174,.293,1,0,3.68,Boston,0,0,9,11,77.7,1,0,3.64,0,0,0,American League,3,17,0,21,1.80,0,1,3,1.0,0,0.61,0,6,147,2,.327,3.07,0,0,.344,MLB,103,4,0
1,5,National,1,112,1.17,15.1,2022,2.48,111,0,13,NL,29.0,20,mlb,10,23,11.48,.315,Chicago Cubs,.601,CHC,121,1.13,0,3,67.4,.333,2022-06-23T00:00:00,7,439,11,1,1,10,8.38,664123,.243,1,1,3.10,Chi Cubs,0,0,37,18,439.0,2,3,3.63,8,0,0,National League,31,27,1,26,5.29,4,2,1,1.0,1,0.31,1,14,296,1,.351,2.17,0,0,.286,MLB,104,3,1
1,0,National,1,112,1.25,21.0,2022,2.25,14,0,1,NL,4.0,0,mlb,2,3,13.50,.429,Chicago Cubs,.797,CHC,19,1.00,0,1,50.0,.000,2022-06-23T00:00:00,3,84,0,0,0,0,4.50,659262,.143,0,0,4.50,Chi Cubs,0,0,6,3,*.*,0,0,4.42,0,0,0,National League,1,2,0,3,2.00,0,1,0,1.0,0,2.25,0,2,42,0,.143,6.75,2,0,.368,MLB,104,1,0
1,3,National,5,112,1.46,18.2,2022,3.38,101,0,9,NL,26.2,8,mlb,12,26,11.48,.406,Chicago Cubs,.750,CHC,119,0.69,0,6,61.5,1.000,2022-06-23T00:00:00,15,486,9,0,0,8,8.10,571710,.238,1,0,4.05,Chi Cubs,1,0,34,16,*.*,2,3,4.08,3,1,0,National League,27,24,1,18,2.27,3,0,0,1.0,4,1.69,0,12,299,4,.302,5.06,2,0,.345,MLB,104,2,0
1,1,National,13,112,1.35,16.1,2022,6.22,267,2,33,NL,68.0,0,mlb,41,79,6.49,.502,Chicago Cubs,.829,CHC,292,0.86,0,24,63.4,.250,2022-06-23T00:00:00,20,1093,15,0,7,10,9.53,543294,.270,0,1,5.43,Chi Cubs,0,0,49,38,84.1,6,0,3.74,0,0,0,National League,13,72,0,68,2.45,0,6,13,1.0,0,1.72,1,41,693,2,.288,2.65,3,0,.328,MLB,104,17,3
1,0,National,2,112,1.14,17.1,2022,1.08,62,0,7,NL,16.2,4,mlb,6,18,11.34,.371,Chicago Cubs,.653,CHC,71,0.67,0,4,67.4,.---,2022-06-23T00:00:00,6,285,2,0,0,4,7.02,676714,.210,2,0,3.24,Chi Cubs,1,0,21,11,*.*,1,2,4.01,0,0,0,National League,13,13,2,12,3.50,3,0,0,1.0,1,1.08,0,6,192,0,.268,3.24,1,0,.282,MLB,104,2,1
1,0,National,0,112,2.03,20.7,2022,3.97,42,0,4,NL,11.1,0,mlb,13,13,7.15,.357,Chicago Cubs,.786,CHC,56,0.77,0,0,54.9,.000,2022-06-23T00:00:00,12,235,7,0,2,0,8.74,668873,.262,1,0,10.32,Chi Cubs,3,0,9,10,78.3,1,0,4.20,0,0,0,National League,3,11,1,10,0.75,0,2,3,1.0,0,0.00,1,15,129,0,.324,9.53,1,0,.429,MLB,104,4,0
1,1,National,3,112,1.28,16.7,2022,4.87,75,0,8,NL,20.1,0,mlb,13,15,8.85,.373,Chicago Cubs,.684,CHC,87,1.67,0,3,61.4,.500,2022-06-23T00:00:00,10,339,5,0,1,2,7.08,643410,.213,1,0,5.75,Chi Cubs,2,0,20,15,113.0,2,3,3.90,0,0,0,National League,8,16,0,25,2.00,0,1,3,1.0,0,1.33,0,13,208,1,.245,4.43,1,0,.310,MLB,104,1,1
1,1,National,3,112,1.47,16.7,2022,3.20,79,0,4,NL,19.2,8,mlb,10,16,10.53,.494,Chicago Cubs,.839,CHC,84,1.00,0,4,64.6,1.000,2022-06-23T00:00:00,4,328,17,0,3,1,11.44,455119,.316,1,0,4.58,Chi Cubs,4,0,23,8,*.*,1,3,3.90,2,0,0,National League,22,25,1,16,5.75,4,0,0,1.0,1,1.37,3,11,212,1,.407,1.83,0,0,.345,MLB,104,3,1
1,0,National,0,112,1.21,14.3,2022,6.63,70,2,7,NL,19.0,0,mlb,6,19,5.68,.243,Chicago Cubs,.547,CHC,79,1.26,0,1,62.4,1.000,2022-06-23T00:00:00,8,271,7,0,0,0,7.11,489119,.214,0,0,2.84,Chi Cubs,0,0,12,6,67.8,2,0,3.43,0,0,0,National League,4,15,0,24,1.50,0,0,4,1.0,0,0.00,0,6,169,1,.259,3.79,1,0,.304,MLB,104,2,0
1,0,National,4,112,1.57,16.6,2022,4.30,62,0,10,NL,14.2,1,mlb,14,19,5.52,.645,Chicago Cubs,1.018,CHC,67,0.74,0,6,68.9,.000,2022-06-23T00:00:00,2,244,5,0,0,2,12.89,621219,.339,1,0,8.59,Chi Cubs,0,0,9,7,*.*,1,2,3.64,0,0,0,National League,5,21,1,14,4.50,0,1,0,1.0,0,2.45,0,15,168,0,.340,1.23,2,0,.373,MLB,104,7,0
1,6,National,7,112,1.39,19.0,2022,4.61,100,0,9,NL,27.1,9,mlb,22,16,13.17,.500,Chicago Cubs,.833,CHC,120,1.50,0,8,60.2,.000,2022-06-23T00:00:00,18,520,3,0,0,8,6.59,596057,.200,0,0,7.24,Chi Cubs,0,0,40,12,520.0,4,9,4.33,2,0,0,National League,24,20,0,24,2.22,2,4,1,1.0,0,2.30,0,27,313,0,.245,5.93,2,0,.333,MLB,104,7,1
1,0,National,2,112,1.01,16.2,2022,3.86,90,0,4,NL,25.2,8,mlb,5,19,12.27,.233,Chicago Cubs,.493,CHC,104,1.21,0,2,64.3,1.000,2022-06-23T00:00:00,13,417,7,0,0,0,4.56,502085,.144,0,0,1.75,Chi Cubs,2,0,35,8,*.*,0,14,4.01,0,8,0,National League,23,13,0,23,2.69,1,0,0,1.0,10,0.70,0,5,268,1,.208,4.56,1,0,.260,MLB,104,2,0
1,2,National,2,112,1.47,17.4,2022,0.92,76,0,6,NL,19.2,5,mlb,12,17,9.61,.382,Chicago Cubs,.719,CHC,86,1.12,0,4,62.9,.000,2022-06-23T00:00:00,8,342,11,0,0,4,9.61,621074,.276,2,0,5.49,Chi Cubs,4,0,21,21,*.*,2,4,3.98,2,0,0,National League,12,21,0,19,2.63,2,1,0,1.0,0,0.92,0,13,215,0,.345,3.66,0,0,.337,MLB,104,2,0
1,0,National,0,112,0.53,13.1,2022,0.00,20,0,3,NL,5.2,1,mlb,0,6,7.94,.250,Chicago Cubs,.400,CHC,20,1.00,0,0,70.3,.---,2022-06-23T00:00:00,0,74,0,0,0,0,4.76,592716,.150,0,0,0.00,Chi Cubs,0,0,5,3,*.*,1,2,3.70,0,0,0,National League,2,3,0,6,*.**,0,0,0,1.0,0,0.00,0,2,52,0,.200,0.00,0,0,.150,MLB,104,2,0
1,0,National,4,112,3.00,14.0,2022,0.00,17,0,4,NL,3.0,0,mlb,6,8,0.00,1.176,Chicago Cubs,1.676,CHC,18,0.13,0,4,69.0,.---,2022-06-23T00:00:00,1,42,0,0,0,0,24.00,643524,.471,0,0,18.00,Chi Cubs,0,0,0,1,*.*,0,3,2.33,0,0,0,National League,3,8,0,1,0.00,0,0,0,1.0,0,12.00,0,6,29,0,.308,3.00,0,0,.500,MLB,104,0,0
1,0,National,0,112,6.00,25.0,2022,0.00,6,0,2,NL,1.0,0,mlb,5,3,0.00,1.000,Chicago Cubs,1.667,CHC,9,0.00,0,1,52.0,.---,2022-06-23T00:00:00,1,25,2,0,0,0,45.00,592743,.833,2,0,45.00,Chi Cubs,0,0,0,5,*.*,0,1,2.78,0,0,0,National League,1,5,0,0,0.00,0,0,0,1.0,0,0.00,0,5,13,0,.625,9.00,0,0,.667,MLB,104,1,0
1,1,National,8,112,1.27,16.8,2022,3.80,169,0,16,NL,42.2,0,mlb,18,38,7.17,.479,Chicago Cubs,.785,CHC,180,1.39,0,15,66.2,.286,2022-06-23T00:00:00,10,716,12,0,6,7,9.28,592767,.260,0,0,3.80,Chi Cubs,2,1,34,15,79.6,4,0,3.98,0,0,0,National League,9,44,0,53,3.40,0,5,9,1.0,0,1.69,0,19,474,2,.283,2.11,1,0,.306,MLB,104,11,1
1,4,National,3,112,1.47,17.3,2022,5.03,228,3,26,NL,59.0,0,mlb,28,55,8.08,.333,Chicago Cubs,.668,CHC,260,1.18,0,7,61.5,.286,2022-06-23T00:00:00,29,1022,25,1,2,6,8.85,657006,.254,3,0,4.27,Chi Cubs,2,0,53,50,78.6,5,0,3.93,0,0,0,National League,13,58,0,65,1.83,0,5,13,1.0,0,0.46,0,32,629,2,.314,4.42,0,0,.335,MLB,104,7,1
1,1,National,8,112,1.23,16.4,2022,5.32,184,3,29,NL,47.1,0,mlb,28,45,8.56,.440,Chicago Cubs,.735,CHC,198,1.11,0,8,65.5,.286,2022-06-23T00:00:00,12,777,9,0,6,1,8.75,573186,.250,1,1,5.32,Chi Cubs,1,0,45,24,86.3,2,0,3.92,0,0,0,National League,9,46,0,50,3.75,0,5,9,1.0,0,1.52,0,31,509,2,.288,2.28,0,0,.294,MLB,104,9,1
1,1,National,11,112,1.34,18.0,2022,4.38,96,2,11,NL,24.2,0,mlb,16,29,8.76,.635,Chicago Cubs,.944,CHC,107,0.72,0,9,59.5,.250,2022-06-23T00:00:00,10,444,3,0,2,2,8.39,664161,.240,1,0,5.84,Chi Cubs,1,0,24,7,88.8,0,0,4.15,0,0,0,National League,5,23,0,21,2.40,0,3,5,1.0,0,4.01,0,20,264,1,.194,3.65,0,0,.308,MLB,104,3,1
