sport_id,league_short,hr,team_id,season,ab,hldr,league,sport_code,ao,slg,team_full,ops,team_abbrev,hbp,rbi,go_ao,hfly,lob,xbh,end_date,bb,np,hgnd,roe,sb,player_id,avg,sf,sac,wo,team_short,hpop,so,gidp_opp,gidp,ppa,d,tpa,league_full,g,h,ibb,go,team_seq,tb,cs,r,t,babip,obp,sport,league_id
1,National,9,119,2022,194,32,NL,mlb,71,.438,Los Angeles Dodgers,.789,LAD,1,32,0.56,10,89,17,2022-06-23T00:00:00,28,971,8,1,0,669257,.258,2,0,0,LA Dodgers,0,35,35,4,4.32,8,225,National League,55,50,1,40,1.0,85,0,27,0,.270,.351,MLB,104
1,National,6,119,2022,218,27,NL,mlb,53,.450,Los Angeles Dodgers,.786,LAD,2,26,0.51,13,109,27,2022-06-23T00:00:00,25,1094,16,1,4,621035,.257,2,0,0,LA Dodgers,0,84,28,3,4.43,18,247,National League,63,56,2,27,1.0,98,1,27,3,.385,.336,MLB,104
1,National,0,135,2022,14,1,NL,mlb,2,.071,San Diego Padres,.259,SD,0,2,2.00,0,8,0,2022-05-15T00:00:00,2,72,0,0,0,572204,.071,0,0,0,San Diego,0,7,1,0,4.50,0,16,National League,6,1,0,4,2.0,1,1,1,0,.143,.188,MLB,104
1,National,0,119,2022,3,1,NL,mlb,0,.667,Los Angeles Dodgers,1.000,LAD,0,2,-.--,0,1,1,2022-06-23T00:00:00,0,10,0,0,0,572204,.333,0,0,0,LA Dodgers,0,2,1,0,3.33,1,3,National League,2,1,0,0,1.0,2,0,1,0,1.000,.333,MLB,104
1,National,4,119,2022,231,23,NL,mlb,85,.342,Los Angeles Dodgers,.629,LAD,1,35,0.66,13,108,22,2022-06-23T00:00:00,25,1044,13,0,0,457759,.212,4,0,0,LA Dodgers,0,45,50,7,4.00,18,261,National League,63,49,0,56,1.0,79,0,29,0,.242,.287,MLB,104
1,National,9,119,2022,264,36,NL,mlb,71,.481,Los Angeles Dodgers,.838,LAD,1,50,0.86,14,121,26,2022-06-23T00:00:00,22,1114,31,2,14,607208,.307,4,0,0,LA Dodgers,0,55,49,4,3.82,15,292,National League,67,81,1,61,1.0,127,2,36,2,.353,.357,MLB,104
1,National,9,146,2022,227,31,NL,mlb,74,.423,Miami Marlins,.728,MIA,0,31,0.55,10,92,20,2022-06-23T00:00:00,18,1055,17,3,0,542583,.256,4,0,1,Miami,0,58,37,4,4.20,11,251,National League,60,58,0,41,1.0,96,0,22,0,.299,.305,MLB,104
1,National,2,146,2022,105,16,NL,mlb,17,.410,Miami Marlins,.784,MIA,2,6,1.53,8,44,11,2022-06-23T00:00:00,16,529,4,1,1,605119,.267,0,0,0,Miami,0,34,14,0,4.30,9,123,National League,32,28,1,26,1.0,43,0,21,0,.377,.374,MLB,104
1,National,1,146,2022,32,2,NL,mlb,8,.375,Miami Marlins,.678,MIA,0,4,1.75,4,17,1,2022-06-23T00:00:00,1,83,3,1,1,553902,.281,0,0,0,Miami,0,1,8,2,2.52,0,33,National League,14,9,0,14,1.0,12,0,5,0,.267,.303,MLB,104
1,National,0,146,2022,0,0,NL,mlb,0,.---,Miami Marlins,.000,MIA,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,542914,.---,0,0,0,Miami,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,2,146,2022,129,18,NL,mlb,26,.403,Miami Marlins,.783,MIA,2,14,1.19,4,62,10,2022-06-23T00:00:00,19,588,14,2,19,542932,.279,0,0,0,Miami,0,36,13,2,3.92,6,150,National League,40,36,0,31,1.0,52,1,24,2,.374,.380,MLB,104
1,National,14,146,2022,202,17,NL,mlb,52,.535,Miami Marlins,.855,MIA,2,45,0.77,16,59,26,2022-06-23T00:00:00,21,897,17,1,11,665862,.248,3,0,0,Miami,0,63,25,0,3.92,8,229,National League,56,50,0,40,1.0,108,5,38,4,.281,.320,MLB,104
1,National,5,146,2022,214,36,NL,mlb,41,.467,Miami Marlins,.847,MIA,6,32,1.27,10,60,22,2022-06-23T00:00:00,19,960,21,1,0,643265,.313,3,0,0,Miami,0,57,16,1,3.97,16,242,National League,59,67,0,52,1.0,100,0,23,1,.400,.380,MLB,104
1,National,3,146,2022,121,11,NL,mlb,28,.314,Miami Marlins,.585,MIA,1,13,1.29,4,63,7,2022-06-23T00:00:00,10,505,10,0,2,650559,.207,1,0,0,Miami,0,33,12,2,3.80,4,133,National League,52,25,0,36,1.0,38,0,14,0,.256,.271,MLB,104
1,National,0,146,2022,10,1,NL,mlb,4,.200,Miami Marlins,.300,MIA,0,0,0.00,0,4,1,2022-06-23T00:00:00,0,41,0,0,0,650331,.100,0,0,0,Miami,0,5,1,0,4.10,1,10,National League,3,1,0,0,1.0,2,0,1,0,.200,.100,MLB,104
1,National,1,146,2022,8,0,NL,mlb,0,.500,Miami Marlins,.625,MIA,0,4,*.**,1,7,1,2022-06-23T00:00:00,0,32,0,1,1,666464,.125,0,0,0,Miami,0,1,4,1,4.00,0,8,National League,2,1,0,6,1.0,4,0,2,0,.000,.125,MLB,104
1,National,2,146,2022,31,6,NL,mlb,10,.581,Miami Marlins,1.013,MIA,2,6,0.70,2,13,4,2022-06-23T00:00:00,4,119,2,1,2,663743,.323,0,0,0,Miami,0,4,7,0,3.22,2,37,National League,11,10,0,7,1.0,18,0,14,0,.320,.432,MLB,104
1,National,5,146,2022,213,22,NL,mlb,41,.338,Miami Marlins,.611,MIA,4,20,1.51,8,107,12,2022-06-23T00:00:00,8,796,20,2,3,541645,.235,2,0,0,Miami,0,62,20,5,3.51,7,227,National League,56,50,0,62,1.0,72,0,21,0,.304,.273,MLB,104
1,National,0,146,2022,28,2,NL,mlb,3,.143,Miami Marlins,.457,MIA,2,4,4.33,0,15,0,2022-06-23T00:00:00,5,133,2,0,0,668721,.143,0,0,0,Miami,0,8,5,0,3.80,0,35,National League,15,4,0,13,1.0,4,0,2,0,.200,.314,MLB,104
1,National,5,146,2022,201,24,NL,mlb,60,.353,Miami Marlins,.647,MIA,3,17,1.15,6,71,12,2022-06-23T00:00:00,13,799,17,6,4,500743,.239,1,0,0,Miami,1,25,30,4,3.67,6,218,National League,59,48,1,69,1.0,71,1,20,1,.250,.294,MLB,104
1,National,9,146,2022,197,16,NL,mlb,39,.426,Miami Marlins,.693,MIA,2,25,1.36,14,108,19,2022-06-23T00:00:00,10,827,14,0,1,660821,.223,1,0,1,Miami,0,62,29,5,3.94,7,210,National League,57,44,0,53,1.0,84,0,27,3,.276,.267,MLB,104
1,National,13,146,2022,235,25,NL,mlb,52,.443,Miami Marlins,.757,MIA,3,31,1.06,15,98,26,2022-06-23T00:00:00,29,1112,12,4,0,624585,.221,0,0,0,Miami,0,76,45,8,4.15,13,268,National League,62,52,1,55,1.0,104,2,31,0,.267,.315,MLB,104
1,National,2,146,2022,161,14,NL,mlb,40,.261,Miami Marlins,.531,MIA,1,21,1.15,8,66,6,2022-06-23T00:00:00,15,704,10,1,0,607732,.199,1,0,0,Miami,0,44,27,7,3.96,4,178,National League,55,32,0,46,1.0,42,1,16,0,.259,.270,MLB,104
1,National,2,146,2022,88,10,NL,mlb,19,.420,Miami Marlins,.761,MIA,1,11,1.79,6,35,8,2022-06-23T00:00:00,7,386,9,0,4,621563,.284,1,0,0,Miami,0,11,18,0,3.98,6,97,National League,29,25,0,34,1.0,37,0,12,0,.303,.340,MLB,104
1,National,0,137,2022,12,2,NL,mlb,3,.333,San Francisco Giants,.583,SF,0,3,0.67,0,8,1,2022-05-26T00:00:00,0,42,1,0,0,663897,.250,0,0,0,San Francisco,0,4,2,0,3.50,1,12,National League,8,3,0,2,1.0,4,0,1,0,.375,.250,MLB,104
1,National,0,146,2022,25,2,NL,mlb,6,.240,Miami Marlins,.526,MIA,0,1,1.17,1,15,1,2022-06-23T00:00:00,3,115,2,0,3,663897,.200,0,0,0,Miami,0,7,3,0,4.11,1,28,National League,17,5,0,7,2.0,6,1,5,0,.278,.286,MLB,104
1,National,14,158,2022,186,18,NL,mlb,54,.484,Milwaukee Brewers,.767,MIL,1,35,0.65,14,83,23,2022-06-23T00:00:00,18,833,7,1,1,642715,.210,0,0,0,Milwaukee,0,58,30,6,4.06,9,205,National League,49,39,0,35,1.0,90,1,31,0,.219,.283,MLB,104
1,National,3,158,2022,68,6,NL,mlb,15,.426,Milwaukee Brewers,.798,MIL,0,9,0.87,3,24,4,2022-06-23T00:00:00,10,320,10,1,1,670712,.279,0,0,0,Milwaukee,0,21,9,0,4.10,1,78,National League,31,19,0,13,1.0,29,0,7,0,.364,.372,MLB,104
1,National,5,158,2022,92,12,NL,mlb,22,.446,Milwaukee Brewers,.815,MIL,4,13,1.27,6,32,8,2022-06-23T00:00:00,14,455,5,0,0,605170,.250,1,0,0,Milwaukee,0,20,17,4,4.10,3,111,National League,32,23,0,28,1.0,41,0,12,0,.265,.369,MLB,104
1,National,0,158,2022,4,2,NL,mlb,0,.500,Milwaukee Brewers,1.100,MIL,0,0,*.**,0,3,0,2022-06-23T00:00:00,1,19,0,0,0,641505,.500,0,0,0,Milwaukee,0,0,0,0,3.80,0,5,National League,1,2,0,2,1.0,2,0,0,0,.500,.600,MLB,104
1,National,6,158,2022,97,9,NL,mlb,14,.402,Milwaukee Brewers,.732,MIL,5,14,0.71,6,53,7,2022-06-23T00:00:00,13,493,5,0,2,669374,.206,0,0,1,Milwaukee,0,53,5,0,4.29,1,115,National League,35,20,0,10,1.0,39,1,15,0,.368,.330,MLB,104
1,National,0,158,2022,12,2,NL,mlb,1,.250,Milwaukee Brewers,.500,MIL,0,0,1.00,0,5,0,2022-06-23T00:00:00,0,40,1,0,0,656577,.250,0,0,0,Milwaukee,0,7,0,0,3.33,0,12,National League,5,3,0,1,1.0,3,0,0,0,.600,.250,MLB,104
1,National,1,158,2022,16,1,NL,mlb,6,.313,Milwaukee Brewers,.430,MIL,0,4,0.83,1,6,1,2022-06-23T00:00:00,0,63,0,1,1,664029,.125,1,0,0,Milwaukee,0,4,4,0,3.71,0,17,National League,6,2,0,5,1.0,5,0,2,0,.083,.118,MLB,104
1,National,5,158,2022,219,22,NL,mlb,60,.352,Milwaukee Brewers,.660,MIL,2,27,0.98,12,94,14,2022-06-23T00:00:00,20,989,19,1,5,457705,.242,2,0,1,Milwaukee,0,49,31,7,4.07,9,243,National League,56,53,0,59,1.0,77,3,26,0,.287,.309,MLB,104
1,National,2,158,2022,135,20,NL,mlb,41,.363,Milwaukee Brewers,.698,MIL,3,12,0.66,8,48,10,2022-06-23T00:00:00,14,611,6,0,0,553882,.252,0,0,0,Milwaukee,0,33,17,1,4.02,7,152,National League,40,34,1,27,1.0,49,0,12,1,.320,.336,MLB,104
1,National,6,158,2022,160,14,NL,mlb,37,.413,Milwaukee Brewers,.714,MIL,0,24,1.22,10,61,16,2022-06-23T00:00:00,18,790,12,0,8,607054,.225,1,1,0,Milwaukee,0,44,20,3,4.39,8,180,National League,61,36,1,45,1.0,66,0,24,2,.270,.302,MLB,104
1,National,13,158,2022,198,19,NL,mlb,59,.490,Milwaukee Brewers,.789,MIL,1,27,0.66,14,88,22,2022-06-23T00:00:00,15,863,16,0,0,592669,.247,3,0,0,Milwaukee,0,54,30,6,3.98,9,217,National League,54,49,0,39,1.0,97,1,27,0,.269,.300,MLB,104
1,National,0,158,2022,14,0,NL,mlb,4,.286,Milwaukee Brewers,.619,MIL,0,0,1.00,0,7,0,2022-06-23T00:00:00,1,56,4,0,0,622569,.286,0,0,0,Milwaukee,0,2,2,0,3.73,0,15,National League,4,4,0,4,1.0,4,0,1,0,.333,.333,MLB,104
1,National,7,158,2022,188,22,NL,mlb,58,.410,Milwaukee Brewers,.682,MIL,3,27,0.81,13,79,20,2022-06-23T00:00:00,10,758,7,1,1,621438,.223,1,0,0,Milwaukee,0,42,40,4,3.75,12,202,National League,54,42,0,47,1.0,77,1,18,1,.250,.272,MLB,104
1,National,11,158,2022,229,25,NL,mlb,61,.467,Milwaukee Brewers,.795,MIL,3,40,0.93,20,80,27,2022-06-23T00:00:00,23,1044,13,2,0,642133,.253,1,0,0,Milwaukee,0,54,33,6,4.08,16,256,National League,66,58,2,57,1.0,107,0,25,0,.285,.328,MLB,104
1,National,6,158,2022,156,18,NL,mlb,42,.353,Milwaukee Brewers,.656,MIL,3,17,0.95,9,63,10,2022-06-23T00:00:00,18,737,6,5,1,649966,.212,1,0,0,Milwaukee,0,42,23,3,4.14,4,178,National League,43,33,0,40,1.0,55,1,21,0,.248,.303,MLB,104
1,National,5,158,2022,180,23,NL,mlb,58,.389,Milwaukee Brewers,.709,MIL,5,17,0.86,7,75,16,2022-06-23T00:00:00,21,891,11,0,8,543939,.228,3,0,0,Milwaukee,0,34,26,2,4.26,8,209,National League,52,41,0,50,1.0,70,3,26,3,.250,.321,MLB,104
1,National,7,158,2022,260,21,NL,mlb,50,.373,Milwaukee Brewers,.695,MIL,2,24,1.54,13,97,19,2022-06-23T00:00:00,31,1233,28,2,10,592885,.238,2,0,0,Milwaukee,0,73,38,5,4.18,10,295,National League,68,62,1,77,1.0,97,0,43,2,.302,.322,MLB,104
1,American,4,142,2022,214,41,AL,mlb,52,.449,Minnesota Twins,.881,MIN,2,25,1.29,9,63,12,2022-06-23T00:00:00,28,1014,26,1,2,650333,.355,1,0,0,Minnesota,0,20,35,1,4.14,8,245,American League,60,76,1,67,1.0,96,1,38,0,.377,.433,MLB,103
1,American,19,142,2022,193,14,AL,mlb,55,.570,Minnesota Twins,.882,MIN,5,33,0.67,21,72,28,2022-06-23T00:00:00,19,901,9,3,1,621439,.228,1,0,1,Minnesota,0,58,30,0,4.13,9,218,American League,51,44,0,37,1.0,110,0,38,0,.214,.312,MLB,103
1,American,0,142,2022,112,13,AL,mlb,21,.348,Minnesota Twins,.719,MIN,2,5,1.52,1,54,5,2022-06-23T00:00:00,10,500,20,3,0,665482,.304,0,2,0,Minnesota,0,27,18,6,3.97,5,126,American League,44,34,0,32,1.0,39,1,12,0,.400,.371,MLB,103
1,American,0,142,2022,6,0,AL,mlb,1,.000,Minnesota Twins,.000,MIN,0,2,3.00,0,3,0,2022-06-23T00:00:00,0,20,0,1,0,676628,.000,1,0,0,Minnesota,0,3,2,0,2.86,0,7,American League,3,0,0,3,1.0,0,0,1,0,.000,.000,MLB,103
1,American,7,142,2022,191,27,AL,mlb,40,.466,Minnesota Twins,.820,MIN,1,23,1.13,8,86,19,2022-06-23T00:00:00,17,852,21,0,0,621043,.293,0,0,0,Minnesota,0,50,33,8,4.08,12,209,American League,47,56,0,45,1.0,89,0,27,0,.366,.354,MLB,103
1,American,6,142,2022,61,3,AL,mlb,19,.574,Minnesota Twins,.907,MIN,1,14,0.74,6,29,7,2022-06-23T00:00:00,6,251,7,1,0,664247,.262,1,0,0,Minnesota,0,13,14,2,3.64,1,69,American League,29,16,0,14,1.0,35,0,11,0,.233,.333,MLB,103
1,American,0,142,2022,3,0,AL,mlb,1,.000,Minnesota Twins,.400,MIN,0,0,0.00,0,3,0,2022-06-23T00:00:00,2,21,0,0,0,608422,.000,0,0,0,Minnesota,0,2,1,0,4.20,0,5,American League,2,0,0,0,1.0,0,0,2,0,.000,.400,MLB,103
1,American,1,142,2022,142,20,AL,mlb,32,.366,Minnesota Twins,.666,MIN,2,8,1.22,5,52,10,2022-06-23T00:00:00,6,535,12,2,3,624503,.261,0,2,0,Minnesota,0,36,19,2,3.52,6,152,American League,51,37,0,39,1.0,52,3,16,3,.343,.300,MLB,103
1,American,5,142,2022,150,14,AL,mlb,46,.353,Minnesota Twins,.639,MIN,0,20,0.57,10,53,13,2022-06-23T00:00:00,18,709,6,0,0,680777,.200,0,1,0,Minnesota,0,49,16,2,4.20,8,169,American League,47,30,0,26,1.0,53,0,19,0,.260,.286,MLB,103
1,American,7,142,2022,205,27,AL,mlb,59,.405,Minnesota Twins,.747,MIN,3,31,1.07,10,107,18,2022-06-23T00:00:00,29,888,13,2,2,596146,.244,3,0,0,Minnesota,0,36,43,6,3.70,10,240,American League,60,50,0,63,1.0,83,1,29,1,.261,.342,MLB,103
1,American,0,142,2022,46,5,AL,mlb,8,.283,Minnesota Twins,.533,MIN,1,5,1.25,0,17,3,2022-06-23T00:00:00,1,193,5,2,0,666135,.217,0,0,0,Minnesota,0,18,4,0,3.94,3,49,American League,15,10,0,10,1.0,13,0,4,0,.357,.250,MLB,103
1,American,5,142,2022,157,12,AL,mlb,32,.414,Minnesota Twins,.725,MIN,0,18,1.09,17,66,18,2022-06-23T00:00:00,18,715,8,0,0,663616,.236,2,0,0,Minnesota,0,55,15,1,4.04,13,177,American League,50,37,1,35,1.0,65,0,22,0,.323,.311,MLB,103
1,American,4,142,2022,125,9,AL,mlb,33,.400,Minnesota Twins,.662,MIN,1,16,1.00,7,61,13,2022-06-23T00:00:00,4,487,13,0,0,669304,.232,0,0,0,Minnesota,0,30,20,4,3.75,9,130,American League,37,29,0,33,1.0,50,0,10,0,.275,.262,MLB,103
1,American,7,142,2022,216,32,AL,mlb,67,.389,Minnesota Twins,.729,MIN,0,33,0.64,10,94,17,2022-06-23T00:00:00,32,1066,10,1,3,593871,.245,2,0,0,Minnesota,1,55,48,1,4.26,10,250,American League,58,53,0,43,1.0,84,2,28,0,.295,.340,MLB,103
1,American,8,142,2022,198,18,AL,mlb,61,.419,Minnesota Twins,.702,MIN,4,30,0.59,12,89,24,2022-06-23T00:00:00,15,866,13,0,1,596142,.217,2,0,0,Minnesota,0,60,29,5,3.95,16,219,American League,54,43,0,36,1.0,83,0,22,0,.265,.283,MLB,103
1,American,6,142,2022,215,22,AL,mlb,63,.400,Minnesota Twins,.715,MIN,0,29,0.95,11,103,17,2022-06-23T00:00:00,19,884,23,1,0,570482,.260,4,0,1,Minnesota,0,40,36,12,3.71,10,238,American League,63,56,0,60,1.0,86,0,27,1,.289,.315,MLB,103
1,National,20,121,2022,259,35,NL,mlb,76,.552,New York Mets,.913,NYM,7,66,0.72,23,112,30,2022-06-23T00:00:00,29,1152,15,2,2,624413,.282,7,0,1,NY Mets,0,62,45,6,3.81,10,302,National League,70,73,6,55,1.0,143,1,43,0,.288,.361,MLB,104
1,National,5,121,2022,199,24,NL,mlb,53,.387,New York Mets,.765,NYM,7,27,0.91,7,90,10,2022-06-23T00:00:00,23,977,26,2,1,592192,.286,1,0,0,NY Mets,0,42,37,1,4.25,5,230,National League,58,57,0,48,1.0,77,1,32,0,.340,.378,MLB,104
1,National,2,121,2022,138,14,NL,mlb,31,.348,New York Mets,.681,NYM,4,14,0.84,2,57,9,2022-06-23T00:00:00,15,637,18,0,1,605204,.246,2,0,0,NY Mets,0,49,23,6,4.01,6,159,National League,48,34,0,26,1.0,48,1,21,1,.360,.333,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,621242,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,6,121,2022,247,29,NL,mlb,85,.393,New York Mets,.684,NYM,0,29,0.48,14,139,25,2022-06-23T00:00:00,23,1079,13,0,0,500871,.231,5,0,1,NY Mets,1,69,35,1,3.92,16,275,National League,65,57,0,41,1.0,97,1,30,3,.288,.291,MLB,104
1,National,1,121,2022,138,18,NL,mlb,31,.399,New York Mets,.809,NYM,0,7,1.42,7,67,7,2022-06-23T00:00:00,18,658,21,1,1,641645,.333,0,2,0,NY Mets,0,19,33,8,4.16,6,158,National League,49,46,0,44,1.0,55,0,22,0,.381,.410,MLB,104
1,National,0,121,2022,43,3,NL,mlb,7,.209,New York Mets,.501,NYM,0,2,2.86,0,17,0,2022-06-23T00:00:00,5,195,6,1,3,608671,.209,0,0,0,NY Mets,0,7,8,0,4.06,0,48,National League,33,9,0,20,1.0,9,0,11,0,.250,.292,MLB,104
1,National,1,121,2022,2,0,NL,mlb,0,2.000,New York Mets,2.500,NYM,0,3,*.**,1,0,1,2022-06-23T00:00:00,0,3,0,0,0,666137,.500,0,0,0,NY Mets,0,0,0,0,1.50,0,2,National League,2,1,0,1,1.0,4,0,1,0,.000,.500,MLB,104
1,National,11,121,2022,272,25,NL,mlb,76,.412,New York Mets,.731,NYM,6,52,0.97,16,127,22,2022-06-23T00:00:00,27,1249,25,4,8,596019,.243,5,0,1,NY Mets,0,61,48,3,4.03,9,310,National League,70,66,1,74,1.0,112,2,43,2,.268,.319,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,607625,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,7,121,2022,245,30,NL,mlb,55,.441,New York Mets,.768,NYM,6,36,1.33,14,110,23,2022-06-23T00:00:00,12,996,24,3,8,516782,.278,0,0,0,NY Mets,0,49,57,8,3.79,13,263,National League,60,68,0,73,1.0,108,5,45,3,.323,.327,MLB,104
1,National,1,121,2022,48,5,NL,mlb,19,.292,New York Mets,.492,NYM,0,4,0.84,2,20,4,2022-06-23T00:00:00,2,187,1,0,0,664850,.167,0,1,0,NY Mets,0,6,7,0,3.67,3,51,National League,17,8,0,16,1.0,14,0,3,0,.171,.200,MLB,104
1,National,1,121,2022,56,5,NL,mlb,20,.286,New York Mets,.551,NYM,4,6,0.80,2,22,3,2022-06-23T00:00:00,2,221,4,2,1,543510,.196,2,0,0,NY Mets,0,11,12,3,3.45,2,64,National League,21,11,0,16,1.0,16,0,5,0,.217,.266,MLB,104
1,National,4,121,2022,226,35,NL,mlb,69,.465,New York Mets,.850,NYM,3,33,0.80,6,93,22,2022-06-23T00:00:00,19,906,33,0,2,643446,.327,1,0,0,NY Mets,0,29,45,2,3.64,17,249,National League,65,74,0,55,1.0,105,0,33,1,.361,.386,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,658431,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,0,121,2022,128,15,NL,mlb,25,.242,New York Mets,.500,NYM,1,13,1.56,0,70,3,2022-06-23T00:00:00,6,476,13,1,0,621512,.219,1,4,0,NY Mets,0,41,26,4,3.40,3,140,National League,44,28,0,39,1.0,31,0,9,0,.318,.257,MLB,104
1,National,4,121,2022,235,21,NL,mlb,63,.409,New York Mets,.770,NYM,8,22,1.08,9,74,20,2022-06-23T00:00:00,28,1136,33,4,0,607043,.268,3,2,0,NY Mets,0,46,26,4,4.12,11,276,National League,63,63,0,68,1.0,96,1,40,5,.314,.361,MLB,104
1,National,2,121,2022,29,2,NL,mlb,5,.379,New York Mets,.573,NYM,1,6,1.60,2,17,3,2022-06-23T00:00:00,1,96,0,0,0,663911,.138,0,0,0,NY Mets,0,12,6,1,3.10,1,31,National League,14,4,0,8,1.0,11,0,4,0,.133,.194,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,570257,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,592741,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,0,121,2022,91,10,NL,mlb,24,.275,New York Mets,.567,NYM,4,14,1.04,3,50,6,2022-06-23T00:00:00,9,397,5,1,0,642086,.198,2,0,0,NY Mets,0,26,15,0,3.75,5,106,National League,41,18,0,25,1.0,25,0,8,1,.269,.292,MLB,104
1,National,0,121,2022,0,0,NL,mlb,0,.---,New York Mets,.000,NYM,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,592866,.---,0,0,0,NY Mets,0,0,0,0,-.--,0,0,National League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-21T00:00:00,0,0,0,0,0,656061,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,0,147,2022,41,6,AL,mlb,13,.317,New York Yankees,.596,NYY,0,3,0.85,1,15,2,2022-06-23T00:00:00,1,150,4,0,3,609280,.268,1,0,0,NY Yankees,0,7,5,0,3.49,2,43,American League,12,11,0,11,1.0,13,0,4,0,.314,.279,MLB,103
1,American,6,147,2022,34,2,AL,mlb,10,.824,New York Yankees,1.199,NYY,1,13,0.50,5,13,7,2022-06-23T00:00:00,5,200,2,0,0,572761,.265,0,1,0,NY Yankees,0,11,6,0,4.88,1,41,American League,13,9,0,5,1.0,28,0,10,0,.176,.375,MLB,103
1,American,6,147,2022,189,23,AL,mlb,53,.386,New York Yankees,.714,NYY,3,20,0.74,10,87,17,2022-06-23T00:00:00,25,872,11,3,1,518626,.233,3,0,2,NY Yankees,0,56,25,5,3.96,11,220,American League,52,44,0,39,1.0,73,1,21,0,.292,.327,MLB,103
1,American,0,147,2022,11,0,AL,mlb,3,.000,New York Yankees,.083,NYY,0,0,1.33,0,9,0,2022-06-23T00:00:00,1,51,0,0,1,664314,.000,0,0,0,NY Yankees,0,4,3,0,4.25,0,12,American League,4,0,0,4,1.0,0,0,0,0,.000,.083,MLB,103
1,American,9,147,2022,172,16,AL,mlb,40,.360,New York Yankees,.655,NYY,0,18,0.60,11,94,13,2022-06-23T00:00:00,28,834,4,1,1,608336,.180,0,0,0,NY Yankees,0,77,22,0,4.17,4,200,American League,58,31,0,24,1.0,62,0,24,0,.256,.295,MLB,103
1,American,2,147,2022,82,13,AL,mlb,23,.390,New York Yankees,.690,NYY,1,7,0.74,4,38,8,2022-06-23T00:00:00,6,350,3,2,0,503556,.244,1,0,0,NY Yankees,0,23,14,3,3.89,6,90,American League,37,20,0,17,1.0,32,0,10,0,.310,.300,MLB,103
1,American,2,147,2022,177,16,AL,mlb,55,.288,New York Yankees,.633,NYY,4,15,0.69,4,90,5,2022-06-23T00:00:00,27,902,21,1,7,543305,.232,1,1,0,NY Yankees,0,45,31,3,4.30,2,210,American League,59,41,2,38,1.0,51,3,22,1,.298,.344,MLB,103
1,American,4,147,2022,108,9,AL,mlb,44,.324,New York Yankees,.546,NYY,1,12,0.50,4,54,8,2022-06-23T00:00:00,6,431,6,1,0,543309,.176,2,2,0,NY Yankees,0,27,15,1,3.62,4,119,American League,39,19,0,22,1.0,35,0,14,0,.190,.222,MLB,103
1,American,27,147,2022,255,28,AL,mlb,49,.663,New York Yankees,1.042,NYY,0,52,1.22,31,104,38,2022-06-23T00:00:00,34,1218,18,1,5,592450,.302,4,0,1,NY Yankees,0,73,47,8,4.14,11,294,American League,67,77,6,60,1.0,169,0,57,0,.314,.379,MLB,103
1,American,0,147,2022,212,29,AL,mlb,54,.321,New York Yankees,.643,NYY,2,18,1.26,3,83,11,2022-06-23T00:00:00,16,859,24,1,10,643396,.269,3,0,0,NY Yankees,1,36,37,7,3.69,11,233,American League,62,57,2,68,1.0,68,2,35,0,.318,.322,MLB,103
