sport_id,bqs,hr,whip,pip,rs9,ab,qs,hldr,ip,ir,sport_code,er,ao,k9,slg,ops,tbf,go_ao,sho,hfly,spct,wpct,bb,np,hgnd,bk,team_count,sb,bq,h9,player_id,avg,sf,sac,era,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,g,h,ibb,go,kbb,irs,l,gs,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,db,tr
1,4,4,1.32,16.8,3.26,217,0,28,60.2,34,mlb,30,58,8.31,1.175,1.506,255,0.98,0,6,63.2,.667,27,1017,18,0,2,1,15,7.86,676684,.244,6,1,4.45,6,1,56,,*.*,7,8,3.99,6,1,0,55,53,0,57,2.07,11,1,0,2,0.59,3,31,643,2,.301,4.01,4,0,.331,MLB,13,0
1,0,0,1.50,19.2,5.40,25,0,3,6.2,0,mlb,6,5,6.75,1.160,1.505,29,1.80,0,2,60.2,.000,2,128,3,0,1,0,1,10.80,666214,.320,2,0,8.10,1,0,5,,64.0,0,0,4.41,0,0,0,2,8,0,9,2.50,0,1,2,0,0.00,1,6,77,0,.364,2.70,0,1,.345,MLB,1,1
1,3,5,1.34,18.4,5.26,279,0,36,75.1,27,mlb,32,57,10.99,1.172,1.502,327,1.23,0,8,59.2,.700,38,1384,19,0,1,6,20,7.53,650556,.226,3,0,3.82,11,0,92,4,*.*,7,12,4.23,10,1,0,63,63,0,70,2.42,12,3,0,5,0.60,1,38,819,7,.314,4.54,7,1,.330,MLB,15,0
1,6,14,1.48,17.4,4.55,343,1,48,89.0,13,mlb,50,91,7.89,1.152,1.504,395,0.97,0,13,62.6,.462,40,1549,31,0,1,7,15,9.30,656232,.268,3,3,5.06,4,0,78,22,193.6,11,10,3.92,2,1,0,43,92,0,88,1.95,4,7,8,2,1.42,1,56,969,6,.307,4.04,6,1,.352,MLB,18,0
1,0,1,1.89,18.9,2.84,27,0,5,6.1,6,mlb,5,8,9.95,1.185,1.591,32,0.50,0,2,62.5,.---,4,120,1,0,1,0,2,11.37,669854,.296,0,0,7.11,0,0,7,,*.*,0,3,3.75,0,0,0,7,8,0,4,1.75,2,0,0,0,1.42,0,5,75,0,.368,5.68,1,0,.406,MLB,4,0
1,7,32,1.14,15.9,5.28,881,14,92,238.2,7,mlb,93,252,9.43,1.103,1.388,972,0.77,0,50,63.6,.533,74,3791,55,1,1,18,22,7.43,677651,.224,9,3,3.51,10,0,250,5,90.3,16,2,3.90,0,0,0,48,197,1,194,3.38,1,14,42,0,1.21,8,100,2412,16,.271,2.79,5,0,.285,MLB,46,4
1,7,18,1.32,17.8,4.39,392,0,37,106.2,18,mlb,55,93,13.33,1.176,1.499,461,0.66,0,17,61.1,.889,61,1900,26,0,1,11,11,6.75,657624,.204,0,0,4.64,10,0,158,43,316.7,4,24,4.12,12,1,0,73,80,0,61,2.59,9,1,6,5,1.52,3,57,1161,8,.287,5.15,8,0,.323,MLB,17,1
1,4,31,1.13,17.3,4.77,755,8,68,211.1,10,mlb,80,261,10.73,1.152,1.444,870,0.40,0,40,60.3,.684,94,3663,37,2,1,9,32,6.18,664299,.192,5,2,3.41,11,0,252,18,130.8,9,5,4.21,6,2,0,61,145,1,104,2.68,5,6,28,4,1.32,5,81,2210,13,.239,4.00,14,0,.291,MLB,30,1
1,0,0,1.00,15.0,0.00,4,0,1,1.0,0,mlb,0,2,0.00,1.000,1.250,4,0.50,0,0,60.0,.---,0,15,0,0,1,0,0,9.00,455117,.250,0,0,0.00,0,0,0,2,*.*,0,1,3.75,0,0,0,1,1,0,1,-.--,0,0,0,0,0.00,0,0,9,0,.250,0.00,0,0,.250,MLB,0,0
1,0,0,1.05,15.5,1.35,70,0,6,20.0,5,mlb,5,28,7.20,1.143,1.418,80,0.50,0,2,64.5,.---,9,310,3,0,1,0,1,5.40,661527,.171,0,0,2.25,0,1,16,,*.*,3,6,3.88,1,0,0,14,12,0,14,1.78,0,0,0,0,0.00,0,5,200,0,.222,4.05,1,0,.275,MLB,3,0
1,29,32,1.39,17.3,4.89,949,0,122,244.2,106,mlb,125,233,10.15,1.135,1.471,1077,0.89,0,47,64.3,.600,95,4230,74,0,3,10,75,8.98,664208,.257,7,5,4.60,8,1,276,77,"4,230.0",14,49,3.93,28,1,0,238,244,3,208,2.91,46,8,1,8,1.18,5,137,2721,12,.327,3.49,21,3,.336,MLB,51,10
1,19,36,1.52,18.0,3.53,1215,9,156,316.0,42,mlb,172,278,8.91,1.153,1.508,1401,1.14,0,59,62.3,.432,148,5693,116,2,4,35,62,9.43,606160,.272,11,13,4.90,12,0,313,157,189.8,37,55,4.06,22,19,0,170,331,10,317,2.11,3,21,30,26,1.03,5,186,3549,16,.336,4.22,13,2,.355,MLB,63,7
1,2,0,1.26,16.9,4.26,24,0,2,6.1,2,mlb,3,3,11.37,1.125,1.421,27,2.67,0,3,62.6,.---,3,107,0,0,1,0,4,7.11,656786,.208,0,0,4.26,0,0,8,,*.*,0,1,3.96,0,0,0,6,5,0,8,2.67,0,0,0,0,0.00,0,3,67,0,.313,4.26,0,0,.296,MLB,2,0
1,10,61,1.17,16.7,3.32,1628,0,172,437.0,106,mlb,168,400,11.37,1.122,1.418,1827,0.84,0,70,64.5,.407,157,7303,109,7,2,25,45,7.29,593576,.217,7,7,3.46,27,3,552,167,*.*,25,210,4.00,69,84,0,437,354,13,336,3.52,27,32,0,111,1.26,7,184,4710,22,.287,3.23,28,1,.296,MLB,66,6
1,44,158,1.24,17.7,5.00,4452,82,535,1178.2,0,mlb,514,1452,8.45,1.112,1.415,4950,0.62,0,209,63.1,.522,404,20894,304,2,4,43,138,8.06,543606,.237,34,25,3.92,20,8,1107,536,94.1,55,2,4.22,0,1,0,226,1056,8,896,2.74,0,65,222,1,1.21,30,551,13192,71,.279,3.08,33,8,.303,MLB,220,30
1,9,1,1.81,21.0,2.76,109,0,15,29.1,20,mlb,13,25,10.74,1.312,1.706,143,1.08,0,3,57.8,.500,28,616,7,0,1,1,21,7.67,660600,.229,2,1,3.99,1,0,35,24,*.*,4,5,4.31,6,0,0,34,25,0,27,1.25,10,3,0,2,0.31,1,19,356,3,.320,8.59,3,0,.394,MLB,4,1
1,23,45,1.18,15.3,4.28,1864,0,214,498.1,201,mlb,177,435,9.23,1.101,1.394,2053,1.17,0,59,66.2,.509,149,7618,165,0,2,23,76,7.91,519151,.235,14,15,3.20,38,0,511,244,*.*,38,151,3.71,79,58,0,469,438,14,509,3.43,63,26,0,84,0.81,6,195,5043,27,.297,2.69,10,0,.293,MLB,76,8
1,0,0,1.29,16.2,2.57,46,0,5,14.0,0,mlb,2,13,6.43,1.196,1.523,55,1.08,0,0,56.8,1.000,8,227,5,0,1,0,0,6.43,656981,.217,1,0,1.29,2,0,10,,*.*,2,3,4.13,0,0,0,6,10,0,14,1.25,0,0,0,0,0.00,1,2,129,1,.270,5.14,0,0,.327,MLB,1,1
1,16,37,1.26,17.0,4.00,971,0,99,265.2,70,mlb,105,297,10.77,1.149,1.454,1116,0.54,0,41,61.4,.294,133,4513,59,0,3,18,54,6.81,592773,.207,6,0,3.56,21,2,318,74,80.6,15,47,4.04,48,4,0,250,201,10,161,2.39,25,12,56,11,1.25,6,117,2771,5,.264,4.51,6,1,.305,MLB,37,2
1,7,9,1.39,17.6,4.20,302,0,28,79.1,50,mlb,27,88,7.60,1.159,1.477,350,0.95,0,14,59.3,.538,44,1394,23,1,1,1,27,7.49,642130,.219,2,1,3.06,8,1,67,11,*.*,7,19,3.98,13,1,0,92,66,3,84,1.52,16,6,0,7,1.02,0,33,827,7,.250,4.99,1,0,.318,MLB,13,0
1,1,40,1.14,15.8,6.98,946,21,108,245.0,2,mlb,105,326,7.31,1.063,1.347,1006,0.60,0,51,67.9,.680,47,3866,72,0,1,6,16,8.52,664353,.245,4,4,3.86,8,1,199,41,85.9,10,0,3.84,0,0,0,47,232,0,197,4.23,1,8,45,0,1.47,4,107,2624,17,.270,1.73,5,0,.283,MLB,48,2
1,17,33,1.28,15.7,5.57,1464,33,130,394.0,6,mlb,155,201,8.47,1.144,1.463,1675,2.84,0,37,61.9,.608,170,6171,165,5,1,21,41,7.63,664285,.228,9,3,3.54,26,2,371,109,106.4,43,7,3.68,0,0,2,80,334,1,570,2.18,1,20,58,0,0.75,2,173,3819,31,.282,3.88,29,3,.319,MLB,49,5
1,79,320,1.13,16.3,5.19,11453,315,1241,3070.1,0,mlb,1126,3381,9.07,1.094,1.380,12532,0.76,9,503,65.6,.639,866,50096,839,19,2,137,184,7.61,434378,.227,65,44,3.30,87,13,3094,1392,107.3,165,0,4.00,0,0,26,467,2596,27,2555,3.57,0,132,467,0,0.94,75,1220,32877,234,.281,2.54,101,29,.285,MLB,505,54
1,7,20,1.26,17.1,2.98,827,0,97,220.2,101,mlb,81,205,10.85,1.125,1.433,930,0.84,0,29,64.1,.591,87,3776,65,1,1,15,37,7.79,605130,.231,6,2,3.30,12,0,266,51,*.*,11,60,4.06,39,27,0,197,191,8,173,3.06,39,9,0,37,0.82,1,83,2420,13,.313,3.55,8,2,.308,MLB,43,5
1,3,7,1.63,17.9,2.44,184,1,26,48.0,7,mlb,28,42,8.06,1.201,1.577,221,1.26,0,10,57.4,.000,29,857,13,0,2,0,10,9.19,671790,.266,3,0,5.25,4,0,43,14,171.4,3,4,3.88,0,0,0,18,49,1,53,1.48,3,4,5,0,1.31,3,30,492,0,.307,5.44,5,0,.376,MLB,11,1
1,12,36,1.47,17.8,3.36,824,12,107,214.0,3,mlb,116,190,8.16,1.137,1.483,937,1.21,0,46,61.4,.320,101,3813,60,2,1,6,38,9.00,663460,.260,3,0,4.88,0,1,194,31,97.8,30,4,4.07,0,0,0,49,214,1,229,1.92,0,17,39,0,1.51,3,124,2340,8,.298,4.25,9,0,.346,MLB,39,4
1,14,39,1.38,17.4,5.44,787,3,98,200.1,28,mlb,110,228,7.77,1.107,1.432,871,0.82,0,48,63.2,.526,68,3488,63,0,2,5,32,9.39,664199,.266,9,1,4.94,5,0,173,62,174.4,10,20,4.00,11,2,0,105,209,4,187,2.54,13,9,20,5,1.75,1,124,2206,10,.291,3.05,6,3,.325,MLB,47,5
1,2,3,1.30,19.2,3.63,125,0,8,34.2,19,mlb,11,42,10.38,1.208,1.513,151,0.55,0,5,59.0,.667,24,664,7,0,1,0,8,5.45,669395,.168,1,0,2.86,6,1,40,,*.*,0,5,4.40,3,0,0,34,21,1,23,1.67,5,1,0,0,0.78,1,15,392,2,.217,6.23,1,0,.305,MLB,5,1
1,0,1,1.30,17.1,1.80,37,0,3,10.0,8,mlb,3,11,6.30,1.135,1.468,42,0.91,0,0,62.0,1.000,4,171,6,0,1,1,4,8.10,621016,.243,0,0,2.70,0,0,7,,*.*,0,0,4.07,2,0,0,12,9,0,10,1.75,3,0,0,0,0.90,1,3,106,1,.276,3.60,1,0,.333,MLB,2,0
1,34,51,1.43,17.2,4.30,1021,6,97,272.1,127,mlb,158,229,10.54,1.165,1.503,1189,1.05,0,59,61.1,.379,150,4674,83,3,2,22,105,7.93,607237,.235,4,3,5.22,19,1,319,113,333.9,25,36,3.93,59,8,0,256,240,10,240,2.13,33,18,14,18,1.69,6,164,2854,11,.289,4.96,11,1,.338,MLB,49,3
1,55,335,1.16,15.7,4.90,11983,309,1479,3161.2,37,mlb,1208,3046,8.07,1.078,1.370,12922,1.11,5,561,64.0,.617,722,49783,894,6,6,92,197,8.40,425844,.246,58,81,3.44,94,18,2834,1486,100.0,247,8,3.85,13,1,17,540,2952,25,3387,3.93,7,136,498,1,0.95,81,1294,31847,219,.295,2.06,74,20,.292,MLB,598,65
1,0,0,1.69,17.6,13.50,20,0,3,5.1,0,mlb,6,6,3.38,1.350,1.750,27,1.50,0,1,59.6,1.000,3,94,2,0,1,1,1,10.13,656492,.300,1,2,10.13,0,0,2,0,*.*,0,3,3.48,0,0,0,5,6,0,9,0.67,0,0,0,0,0.00,0,7,56,1,.316,5.06,1,0,.400,MLB,4,0
1,2,10,1.34,17.2,5.46,207,3,22,56.0,0,mlb,27,66,6.11,1.155,1.485,239,0.85,0,14,60.3,.333,25,965,12,0,1,1,7,8.04,669169,.242,3,0,4.34,5,2,38,,87.7,6,0,4.04,0,0,0,11,50,0,56,1.52,0,4,11,0,1.61,1,27,582,2,.247,4.02,4,1,.331,MLB,10,2
1,4,15,1.53,17.2,4.57,495,5,63,130.0,9,mlb,73,148,7.13,1.160,1.517,574,0.80,0,21,60.6,.500,67,2234,47,1,1,6,26,9.14,672578,.267,6,0,5.05,8,1,103,11,106.4,14,1,3.89,0,0,0,36,132,1,118,1.54,3,6,21,1,1.04,2,76,1354,6,.305,4.64,6,0,.357,MLB,21,3
1,22,52,1.37,16.3,4.08,2162,45,248,569.1,13,mlb,256,524,6.64,1.125,1.455,2433,1.31,1,78,62.0,.419,225,9282,227,1,1,15,72,8.79,641745,.257,23,3,4.05,24,3,420,236,96.7,71,2,3.82,5,0,2,117,556,4,688,1.87,8,43,96,2,0.82,11,273,5753,31,.294,3.56,20,0,.330,MLB,78,15
1,2,7,2.23,20.9,3.48,148,1,28,33.2,0,mlb,45,34,8.82,1.182,1.622,175,0.91,0,11,59.1,.000,21,702,15,0,1,2,9,14.44,663804,.365,4,0,12.03,8,0,33,,87.8,2,1,4.01,0,0,0,10,54,0,31,1.57,0,6,8,0,1.87,0,45,415,0,.420,5.61,2,1,.440,MLB,13,2
1,7,18,1.59,18.6,4.44,522,4,72,131.2,0,mlb,78,152,8.20,1.151,1.512,601,0.74,0,24,62.6,.350,61,2446,50,2,1,6,29,10.12,663738,.284,9,2,5.33,8,2,120,,87.4,10,0,4.07,0,0,0,28,148,2,113,1.97,0,13,28,0,1.23,1,82,1530,7,.331,4.17,7,0,.361,MLB,26,3
1,19,42,1.30,16.5,5.31,1178,18,159,305.0,2,mlb,156,359,6.70,1.106,1.419,1303,0.87,2,59,63.8,.459,102,5043,77,0,2,8,48,8.73,596043,.251,8,7,4.60,14,1,227,171,105.1,18,5,3.87,0,2,2,63,296,0,311,2.23,0,20,48,2,1.24,9,166,3218,17,.277,3.01,8,1,.313,MLB,69,5
1,6,6,1.28,16.9,3.13,314,0,30,83.1,32,mlb,29,93,6.70,1.115,1.430,350,0.91,0,14,62.7,.429,31,1405,32,0,3,1,18,8.21,606303,.242,1,1,3.13,2,0,62,7,"1,405.0",9,15,4.01,0,0,0,59,76,4,85,2.00,11,4,1,0,0.65,2,36,881,3,.283,3.35,3,0,.315,MLB,16,2
1,0,14,1.54,15.3,5.15,382,1,47,94.1,13,mlb,49,71,5.34,1.099,1.449,420,2.07,0,15,62.9,.417,32,1439,51,1,2,1,5,10.78,676840,.296,3,2,4.67,2,0,56,,179.9,7,18,3.43,0,0,0,42,113,5,147,1.75,4,7,8,0,1.34,2,57,905,5,.314,3.05,1,1,.349,MLB,22,3
1,8,30,1.38,17.1,4.19,931,15,107,238.1,0,mlb,121,189,8.91,1.115,1.447,1038,1.42,0,41,64.4,.414,85,4080,93,2,1,10,29,9.18,663903,.261,5,1,4.57,9,2,236,33,88.7,16,2,3.93,0,0,1,49,243,1,269,2.78,0,17,46,0,1.13,5,132,2627,12,.318,3.21,16,3,.332,MLB,33,5
1,7,2,1.76,17.5,8.57,81,0,13,21.0,23,mlb,18,17,5.14,1.160,1.569,94,1.59,0,6,58.3,.667,11,367,7,0,1,0,12,11.14,676092,.321,0,1,7.71,0,0,12,,*.*,4,2,3.90,6,0,0,27,26,0,27,1.09,3,2,0,1,0.86,0,18,214,4,.358,4.71,1,0,.409,MLB,5,0
1,7,5,1.38,17.0,4.27,156,0,18,40.0,29,mlb,17,43,7.88,1.109,1.433,173,0.91,0,8,61.1,.000,15,678,14,0,1,3,16,9.00,642100,.256,1,0,3.83,2,0,35,7,678.0,3,10,3.92,4,0,0,41,40,0,39,2.33,11,2,1,1,1.13,1,19,414,0,.299,3.38,1,1,.324,MLB,4,1
1,13,13,1.28,17.4,3.82,501,0,52,136.2,34,mlb,47,165,10.27,1.158,1.471,580,0.47,0,17,61.5,.615,70,2382,36,0,1,5,31,6.91,622251,.210,2,0,3.10,10,0,156,23,*.*,9,40,4.11,29,8,0,135,105,2,77,2.23,8,5,0,12,0.86,2,57,1464,8,.275,4.61,7,0,.314,MLB,19,1
1,0,0,0.80,13.6,1.80,17,0,3,5.0,0,mlb,0,5,7.20,1.176,1.387,20,1.40,0,0,64.7,.000,1,68,0,0,1,0,0,5.40,672582,.176,1,1,0.00,0,0,4,,68.0,0,0,3.40,0,0,0,1,3,0,7,4.00,0,1,1,0,0.00,0,2,44,0,.214,1.80,0,0,.211,MLB,1,0
1,20,28,1.36,18.5,3.61,996,0,101,274.1,69,mlb,110,224,11.35,1.201,1.527,1196,1.07,0,42,60.0,.545,167,5087,64,2,5,29,61,6.79,607457,.208,12,8,3.61,24,0,346,134,*.*,12,62,4.25,78,11,0,288,207,11,239,2.07,27,15,0,30,0.92,9,119,3052,18,.282,5.48,13,2,.326,MLB,38,2
1,8,59,1.31,16.6,4.75,1292,10,154,335.2,16,mlb,161,410,6.97,1.099,1.419,1420,0.72,0,74,62.6,.429,109,5583,101,1,1,7,39,8.90,642545,.257,4,1,4.32,4,3,260,131,101.5,31,13,3.93,0,0,0,78,332,1,295,2.39,6,24,55,0,1.58,7,166,3495,18,.279,2.92,13,3,.320,MLB,76,5
1,18,44,1.36,17.4,5.23,1832,14,217,480.0,138,mlb,209,415,8.94,1.128,1.455,2067,1.21,0,54,63.7,.517,196,8341,185,4,4,31,67,8.57,605151,.249,12,7,3.92,11,1,477,233,238.3,46,80,4.04,84,32,0,327,457,16,502,2.43,38,28,35,55,0.83,8,220,5317,30,.312,3.67,20,1,.327,MLB,98,12
1,4,16,1.28,17.1,4.12,299,2,33,78.2,0,mlb,47,99,7.21,1.130,1.447,338,0.70,1,20,63.6,.333,32,1346,16,0,1,16,13,7.89,672282,.231,1,0,5.38,1,0,63,,79.2,5,0,3.98,0,0,1,17,69,1,69,1.97,0,6,17,0,1.83,1,47,856,3,.240,3.66,6,1,.317,MLB,16,1
1,0,2,1.45,16.7,5.40,105,0,10,28.1,0,mlb,11,29,6.35,1.190,1.526,125,1.17,0,7,60.0,.667,17,473,7,0,1,1,6,7.62,646242,.229,2,0,3.49,0,0,20,,94.6,4,2,3.78,0,0,0,7,24,0,34,1.18,0,1,5,0,0.64,0,11,284,2,.259,5.40,1,0,.336,MLB,7,1
1,0,0,0.00,15.0,0.00,1,0,0,0.1,1,mlb,0,0,0.00,1.000,1.000,1,*.**,0,0,40.0,.---,0,5,0,0,1,0,0,0.00,622110,.000,0,0,0.00,0,0,0,,*.*,0,0,5.00,0,0,0,1,0,0,1,-.--,0,0,0,0,0.00,0,0,2,0,.000,0.00,0,0,.000,MLB,0,0
1,5,9,1.21,16.1,6.11,298,0,39,81.0,48,mlb,36,89,7.89,1.124,1.436,335,0.80,0,10,63.6,.556,27,1301,22,1,3,7,15,7.89,623474,.238,2,2,4.00,0,0,71,17,650.5,7,18,3.88,3,1,0,68,71,2,71,2.63,22,4,2,5,1.00,0,38,827,5,.282,3.00,6,0,.312,MLB,21,1
1,7,64,1.08,16.0,2.63,1869,10,212,507.0,104,mlb,175,456,10.99,1.101,1.379,2058,0.91,0,79,66.0,.397,148,8110,110,5,2,12,29,7.12,628452,.215,10,11,3.11,15,0,619,211,386.2,28,283,3.94,12,153,0,367,401,9,414,4.18,26,41,21,176,1.14,7,191,5355,27,.282,2.63,20,1,.278,MLB,77,4
1,0,5,1.33,15.3,2.08,72,0,9,17.1,0,mlb,7,22,5.71,1.042,1.352,75,0.86,0,5,67.2,.000,2,265,7,0,1,2,4,10.90,676083,.292,0,1,3.63,0,0,11,,66.3,1,1,3.53,0,0,0,5,21,0,19,5.50,0,1,4,0,2.60,0,11,178,0,.286,1.04,0,0,.311,MLB,1,0
1,37,57,1.35,16.5,4.75,2036,14,261,538.1,121,mlb,244,466,7.57,1.132,1.460,2304,1.36,0,64,62.1,.518,221,8864,180,4,2,25,106,8.46,547179,.249,9,12,4.08,32,1,453,263,239.6,50,52,3.85,71,14,0,306,506,15,632,2.05,41,27,37,28,0.95,12,255,5506,29,.293,3.69,26,1,.329,MLB,99,8
1,54,31,1.20,16.0,4.33,1608,0,196,432.2,316,mlb,151,319,8.53,1.131,1.443,1818,1.65,0,39,64.5,.467,128,6919,151,1,6,29,194,8.11,571901,.243,20,17,3.14,14,4,410,214,"3,459.5",45,68,3.81,87,6,0,501,390,15,526,3.20,89,24,2,26,0.64,18,178,4465,21,.302,2.66,44,10,.312,MLB,81,9
1,0,1,1.75,21.0,0.00,15,0,2,4.0,3,mlb,4,2,11.25,1.200,1.589,18,2.00,0,1,54.8,.000,3,84,1,0,1,1,0,9.00,665896,.267,0,0,9.00,0,0,5,,*.*,0,2,4.67,0,0,0,4,4,0,4,1.67,1,1,0,1,2.25,1,5,46,0,.333,6.75,0,0,.389,MLB,1,0
1,0,0,0.75,12.0,0.00,5,0,1,1.1,3,mlb,0,2,0.00,1.000,1.200,5,1.00,0,0,62.5,.---,0,16,0,0,2,0,0,6.75,608686,.200,0,0,0.00,0,0,0,,*.*,0,2,3.20,0,0,0,2,1,0,2,-.--,0,0,0,0,0.00,0,0,10,0,.200,0.00,0,0,.200,MLB,0,0
1,11,29,1.12,16.0,4.75,923,26,91,252.0,0,mlb,94,226,11.14,1.119,1.404,1033,0.89,0,36,63.6,.679,90,4031,65,2,1,3,24,6.86,660271,.208,6,2,3.36,25,0,312,28,85.8,13,0,3.90,0,0,0,47,192,2,201,3.47,0,9,47,0,1.04,4,96,2565,19,.277,3.21,12,0,.285,MLB,41,0
1,8,4,1.42,15.8,3.82,132,0,8,35.1,15,mlb,16,28,7.13,1.121,1.468,148,1.46,0,5,63.6,.500,14,558,22,1,1,4,14,9.17,661383,.273,0,1,4.08,4,1,28,,*.*,7,5,3.77,5,0,0,28,36,0,41,2.00,4,2,0,0,1.02,2,20,355,2,.320,3.57,1,0,.347,MLB,5,0
1,5,2,3.82,25.4,4.91,20,0,5,3.2,2,mlb,10,6,0.00,1.250,1.850,25,0.67,0,2,55.9,.000,4,93,3,0,1,1,6,24.55,665625,.500,0,0,24.55,0,0,0,,*.*,1,1,3.72,0,0,0,5,10,0,4,0.00,2,1,0,0,4.91,0,10,52,0,.444,9.82,1,0,.600,MLB,5,0
1,7,13,1.54,20.1,3.84,255,0,34,68.0,41,mlb,37,51,13.10,1.220,1.581,311,0.96,0,15,61.4,.200,47,1369,9,1,2,2,24,7.68,650671,.227,1,1,4.90,3,0,99,24,*.*,5,15,4.40,10,2,0,76,58,7,49,2.11,10,8,0,4,1.72,1,41,840,2,.313,6.22,7,0,.361,MLB,15,1
1,0,1,1.41,18.1,2.53,40,0,6,10.2,1,mlb,5,17,6.75,1.175,1.494,47,0.41,0,1,62.2,.---,6,193,2,0,1,0,1,7.59,670046,.225,1,0,4.22,0,0,8,,193.0,0,1,4.11,0,0,0,3,9,0,7,1.33,0,0,1,0,0.84,1,5,120,0,.250,5.06,0,0,.319,MLB,2,0
1,12,29,1.29,16.8,4.12,837,11,95,223.0,7,mlb,98,175,9.20,1.136,1.447,951,1.45,0,32,62.2,.292,95,3736,63,1,1,4,36,7.75,663776,.229,6,5,3.96,9,2,228,47,93.4,22,2,3.93,0,1,0,47,192,0,253,2.40,1,17,40,1,1.17,4,107,2324,7,.278,3.83,7,0,.311,MLB,30,2
1,0,4,1.47,16.9,3.31,62,1,7,16.1,0,mlb,9,14,6.06,1.145,1.502,71,1.50,0,6,62.3,.333,7,276,4,0,1,2,4,9.37,681217,.274,0,1,4.96,2,0,11,,69.0,3,0,3.89,0,0,0,4,17,0,21,1.57,0,2,4,0,2.20,0,9,172,1,.277,3.86,1,0,.357,MLB,4,0
1,0,0,0.00,15.0,0.00,1,0,0,0.1,2,mlb,0,0,0.00,1.000,1.000,1,*.**,0,0,60.0,.---,0,5,0,0,1,0,0,0.00,545358,.000,0,0,0.00,0,0,0,0,*.*,0,1,5.00,0,0,0,1,0,0,1,-.--,0,0,0,0,0.00,0,0,3,0,.000,0.00,0,0,.000,MLB,0,0
1,15,39,1.52,17.9,4.70,826,1,107,208.2,9,mlb,130,208,7.98,1.137,1.493,939,1.02,0,57,62.3,.357,91,3728,62,2,1,15,44,9.79,660761,.275,4,3,5.61,10,1,185,63,100.8,18,2,3.97,0,0,1,51,227,2,213,2.03,4,18,37,0,1.68,7,137,2324,10,.310,3.92,15,3,.356,MLB,50,0
1,17,70,1.16,15.7,4.94,2953,73,365,776.1,0,mlb,290,624,9.47,1.081,1.373,3193,1.32,2,104,66.9,.580,181,12202,254,1,2,157,43,8.38,592789,.245,22,15,3.36,25,0,817,314,93.1,52,0,3.82,1,0,3,132,723,9,826,4.51,0,37,131,0,0.81,19,320,8162,51,.313,2.10,22,7,.291,MLB,132,17
1,22,39,1.11,15.9,4.38,1175,0,106,327.0,174,mlb,128,320,9.17,1.135,1.426,1334,0.92,0,53,61.9,.464,119,5198,85,1,4,27,49,6.72,572193,.208,12,4,3.52,23,0,333,109,"5,198.0",29,73,3.90,76,13,0,332,244,9,294,2.80,54,15,1,31,1.07,8,138,3220,13,.252,3.28,24,4,.291,MLB,48,5
1,0,0,1.80,18.6,10.80,17,0,1,5.0,2,mlb,1,1,9.00,1.353,1.744,23,8.00,0,0,53.8,.---,6,93,2,0,1,0,0,5.40,665120,.176,0,0,1.80,0,0,5,4,*.*,1,5,4.04,0,0,0,5,3,0,8,0.83,0,0,0,0,0.00,0,1,50,0,.250,10.80,0,0,.391,MLB,0,0
1,0,8,1.19,17.0,5.57,161,0,11,42.0,21,mlb,21,54,10.93,1.112,1.410,179,0.37,0,14,65.1,1.000,14,713,11,1,1,2,8,7.71,681806,.224,0,0,4.50,1,0,51,,*.*,1,7,3.98,0,0,0,31,36,1,20,3.64,7,0,0,1,1.71,2,23,464,2,.275,3.00,3,0,.298,MLB,6,0
1,1,1,1.20,15.2,6.54,120,0,15,31.2,19,mlb,9,30,7.67,1.108,1.404,133,1.23,0,4,62.8,1.000,10,481,9,1,1,3,10,7.96,681810,.233,1,1,2.56,1,0,27,,*.*,1,2,3.62,2,1,0,25,28,2,37,2.70,8,0,0,2,0.28,0,10,302,5,.290,2.84,1,0,.295,MLB,8,1
1,0,1,1.80,16.8,0.00,14,0,0,3.1,1,mlb,3,7,0.00,1.214,1.626,17,0.43,0,3,60.7,.---,2,56,1,0,3,0,0,10.80,593643,.286,0,0,8.10,0,0,0,3,*.*,0,4,3.29,0,0,0,4,4,0,3,0.00,0,0,0,0,2.70,0,3,34,0,.231,5.40,1,0,.412,MLB,1,0
1,9,20,1.38,17.2,5.68,538,0,61,141.0,68,mlb,75,137,8.43,1.138,1.468,612,1.03,0,34,61.4,.500,59,2421,40,0,2,14,35,8.62,622075,.251,6,1,4.79,5,0,132,43,*.*,15,29,3.96,15,1,0,127,135,2,141,2.24,22,4,0,9,1.28,3,84,1486,4,.293,3.77,8,0,.331,MLB,34,2
1,27,105,1.28,15.9,4.94,2661,52,353,695.2,4,mlb,344,750,7.85,1.102,1.415,2932,0.89,0,137,67.0,.493,199,11093,195,9,5,37,84,8.94,542881,.260,26,27,4.45,23,6,607,260,89.5,52,1,3.78,0,0,1,130,691,5,666,3.05,4,38,124,0,1.36,8,363,7427,37,.297,2.57,18,16,.313,MLB,143,25
1,7,10,1.11,15.2,5.55,265,0,28,73.0,26,mlb,29,66,9.49,1.117,1.411,296,1.00,0,10,67.6,.571,22,1109,21,0,2,8,19,7.27,641360,.223,3,0,3.58,1,0,77,0,*.*,8,10,3.75,13,1,0,80,59,7,66,3.50,1,3,0,3,1.23,3,31,750,4,.271,2.71,6,0,.294,MLB,11,1
